price_ori,delivery,item_category_detail,title,item_rating,seller_name,price_actual
45,"KL City, Kuala Lumpur",Shopee | Women Shoes | Flats | Ballet Flats,Fashion Women Flat Shoes Suede Leather Colth Soft Ladies Flat Heel Working Shoe Pure Colours | Shopee Malaysia,4.9,maxdi.my,18.05
0.2,,Shopee | Groceries & Pets | Others | Others,Daun Sirih Segar dan berkualiti dari Pohon | Shopee Malaysia,4.7,shah_yoe89,0.2
3.5,"KL City, Kuala Lumpur",Shopee | Mobile & Accessories | Cables & Chargers | Android Cables,HUAWEI 5A SuperCable 1M 1.5M 2M 3M Meter 5A Type C or 5A Micro USB & ONE SET CHARGER (18W) | Shopee Malaysia,4.9,wcgadgetworld,3.5
49.82,"KL City, Kuala Lumpur",Shopee | Men Clothes | Outerwear | Jackets,✦MOLLGE✦ Summer New Retro Baseball Jacket Men Stitching Casual Long Sleeved College Style Brown Varsity Jacket Men lelaki | Shopee Malaysia,4.8,mollge.my,24.91
64.82,,Shopee | Fashion Accessories | Eyewear | Sunglasses,HEVIA 0.1 Second Smart Photochromic Polarized Sunglasses Men Women Driving Fishing PG032 | Shopee Malaysia,4.8,hevia.my,56
35,,Shopee | Fashion Accessories | Eyewear | Eyeglasses,Cross link temple adjustable | Shopee Malaysia,4.9,neverfoon,34.99
97.05,"KL City, Kuala Lumpur",Shopee | Men's Bags & Wallets | Messenger Bags | Messenger Bags,USB With Combination Lock Beg Silang Lelaki Waist Chest Pouch Bag Men Sling Bag Men 单肩包男 胸包 腰包 Messenger Shoulder Bag Crossbody Bag Men Murah | Shopee Malaysia,4.9,koreanshow2.my,33.72
6.99,,Shopee | Mobile & Accessories | Tablets | Android Tablets,SAMSUNG TAB 4 T231 HOME BUTTON | Shopee Malaysia,5,skw88,6.99
0.4,,Shopee | Fashion Accessories | More Accessories | Keychains & Lanyard,Cute Cartoon Disney  Key Chain Key Ring PVC Keychain Gift | Shopee Malaysia,5,bestborongmalaysia,0.15
52.9,,Shopee | Health & Beauty | Personal Pleasure | Adult Toys,PAM ELEKTRIK LCD Rechargeable Penis Pump Zakar Enlargement Automatic Vacuum Pam Zakar Electric Penis Pump Pembesar Zakar | Shopee Malaysia,4.8,toys69xx,47.92
6.2,"KL City, Kuala Lumpur",Shopee | Men Clothes | Suits | Blazer,Household dustproof products clothes dustproof cover suit thickened coat dustproof bag cover plastic bag clothes hanging W8FR | Shopee Malaysia,1,gzxiushi.my,6.2
75.6,"KL City, Kuala Lumpur",Shopee | Men Clothes | Sleepwear & Pajamas | Pajama Set,Quality Plus Size L-3XL Men's Silk Satin Pyjama Set Male Sleepwear Pajama Short Sleeve Home Wear Suits Nightwear | Shopee Malaysia,4.4,alimei.my,75.6
0.1,,Shopee | Home & Living | Housekeeping & Laundry | Cleaning Tools,(1 Piece) Magic Auto Toilet Bowl Cleaner Blue Bubble Flush Bathroom Clean Individual Packaging | Shopee Malaysia,4.8,spectrumvision,0.1
309.39,"KL City, Kuala Lumpur",Shopee | Men Clothes | Sleepwear & Pajamas | Pajama Set,Ghost One-Piece Pajamas Original God Game Merchandise Walnut Cartoon COS Flannel Homewear Autumn Winter Clothes Sweatshirt幽灵连体睡衣 原神游戏周边胡桃卡通COS法兰绒家居服秋冬装卫衣服Hantu satu-potongan piyama asal permainan Tuhan kartun kacang liar cos flannel pakaian rumah musim gu | Shopee Malaysia,No ratings yet,kjsdkjs.my,185.64
0.5,,Shopee | Fashion Accessories | More Accessories | Gloves,(2 Pcs/Pack) Food Grade Disposable Plastic Hand Glove Free Size Glove Individual Pack Sarung Tangan Plastik  一次性手套 透明手套 | Shopee Malaysia,5,zeechef.os,0.11
7.5,"KL City, Kuala Lumpur",Shopee | Fashion Accessories | More Accessories | Scarves,SHAWL BUBBLE SATIN (LUXE) | Shopee Malaysia,4.9,i_hijab,7.5
15.98,"KL City, Kuala Lumpur",Shopee | Mobile & Accessories | Cables & Chargers | Android Cables,Essager USB 3.0 Type-C OTG Adapter Type C USB C Male To USB Female Converter For Macbook Xiaomi Samsung S20 USBC OTG Connector | Shopee Malaysia,4.9,essager.os,4.24
2.1,,Shopee | Groceries & Pets | Food Staple | Noodle & Vermicelli,零脂肪 非油炸 免煮 荞麦面 方便面 60g  荞麦面  Yi lian 0 fats Black Wheat Buckwheat Noodle Soba Instant noodles | Shopee Malaysia,5,chuaren,1.6
60,"KL City, Kuala Lumpur",Shopee | Mobile & Accessories | Cables & Chargers | Chargers,UGREEN 20W PD Fast USB Charger Quick Charge 4.0 3.0 Charger compatible for iPhone 14 13 12 11 X XS XR 8 For IOS 15 system | Shopee Malaysia,4.9,ugreen_official,37.9
70.58,"KL City, Kuala Lumpur",Shopee | Men Clothes | Sleepwear & Pajamas | Pajama Set,Autumn and winter home service couple models cotton crepe gauze pajamas cover men's cotton long-sleeved trousers suit women | Shopee Malaysia,5,skyluckymy.my,70.58
8.6,"KL City, Kuala Lumpur",Shopee | Women Clothes | Maternity Wear | Maternity Bottoms,SUMMERGLITZ Maternity Pants Ironless Stretchable Comfy Bell Bottom Seluar Mengandung Bootcut Muslimah Pregnant Pant | Shopee Malaysia,4.9,summerglitzfashion,8.6
99,"KL City, Kuala Lumpur",Shopee | Home Appliances | TV Accessories | Others,【𝐅𝐑𝐄𝐄 𝐁𝐀𝐓𝐓𝐄𝐑𝐘 𝐀𝐀𝐀𝐗𝟐】 York Air Cond Conditioner Aircon AirCond Remote Control YK3 YK03 ALAT KAWALAN JAUH 空调遥控 | Shopee Malaysia,4.9,ediyonline,8.8
69,"KL City, Kuala Lumpur",Shopee | Women Clothes | Playsuits & Jumpsuits | Jumpsuits,Ready Stock【M'SIA】Women Denim Adjustable Strap Jumpsuit Straight Pants | Shopee Malaysia,4.9,espace_online,34.5
3.9,,Shopee | Women Clothes | Plus Size | Panties,🇲🇾ReadyStock Panties Plus size Seluar Dalam Wanita plus size Panties women 319 seluar dalam perempuan/underwear women | Shopee Malaysia,4.9,future_roses,2.65
55.4,"KL City, Kuala Lumpur",Shopee | Men Clothes | Suits | Blazer,Baolaiwu Men's Slim Fit Stylish Casual Two Button Suit Coat Jacket Business Blazers Men Coat High Quality Men Blazers(Black) | Shopee Malaysia,4.7,baolaiwu.my,55.4
50,,Shopee | Health & Beauty | Bath & Body | Body Wash & Soap,Grace and Glow Black Opium + English Pear and Freesia Anti Acne Solution Body Wash | Shopee Malaysia,4.9,graceandglow.my,36.8
43.82,"KL City, Kuala Lumpur",Shopee | Men Clothes | Shirts | Business & Casual Shirts,🔥READY STOCK🔥 Men Shirt Hawaiian Shirt Beach Flower Shirt Short-sleeved Shirt Men Loose Casual Man Shirt Vintage Shirt Lelaki Baju Bunga | Shopee Malaysia,4.7,heiying.my,21.91
9.67,"KL City, Kuala Lumpur",Shopee | Men Clothes | Traditional Wear | Bottoms,Men's Underwear Skinny Thongs Casual Soft Sexy Plain Bikini Triangle Lingerie Pouch Summer Beach Men's Fashion | Shopee Malaysia,5,camillecassic.my,6.27
22.8,,Shopee | Women Clothes | Maternity Wear | Innerwear,ALICIA'S SECRET Safety Women Long Skirt Innerwear Inner Skirt Cotton Cream Kain Dalam Perempuan 1PC LTK3952 READY STOCK | Shopee Malaysia,4.9,sales.printjc,12.9
33.9,"KL City, Kuala Lumpur",Shopee | Mobile & Accessories | Cool Gadgets | Other Gadgets,Free Shipping🇲🇾 ORIGINAL ✅BaoFeng BF-888S Walkie Talkie 5WB BF-888S 1Pair Outdoor Walkie Talkie 16 Channel | Shopee Malaysia,4.9,asiatalkwalkietalkie,33.9
5.9,,Shopee | Men Clothes | Innerwear | Boxers & Trunks,MURAH MM_ MEN BOXER 3 IN 1 BOX/ SPENDER FOR MEN UNDERWEAR PREMIUM / PROMOTION / SELUAR DALAM LELAKI 3PCS IN 1 BOX | Shopee Malaysia,4.7,murahmaxmix.com.my,4.9
39,"KL City, Kuala Lumpur",Shopee | Men Clothes | Sleepwear & Pajamas | Pajama Set,"{6XL, 8XL, 10XL, 13XL}💥🔥 seluar pelikat, hitam, jogger;UNISEX, over size!!! | Shopee Malaysia",4.9,hmmomin,10.99
33.9,"KL City, Kuala Lumpur",Shopee | Men Clothes | Sports Wear | Jerseys,MAXX Graphic Tee MXGT043 (4 COLORS) | Shopee Malaysia,5,jjsports.,18.71
15,,Shopee | Mobile & Accessories | Tablets | Android Tablets,"ready stock Adjustable Foldable Laptop Stand Non Slip Holder, Foldable Desktop Holder | Shopee Malaysia",4.9,eyre9420,4.99
10,,Shopee | Mobile & Accessories | Mobile Phones | Other Brands,REX.EXPRESS SPECIAL FOR_S.P.2.S.ii//S.P.2.S.PRO//U-Z-I - ALL LISTING二代、二代pro，一次性-全部链接 | Shopee Malaysia,5,rex.express,10
0.5,,Shopee | Health & Beauty | Personal Pleasure | Condoms & Lubricants,SIYI 6ml Body Lubricant Oil Sex Toy Mainan seks Lube Pelincir Sex Toy | Shopee Malaysia,4.9,sbchenterprise,0.15
1.3,,Shopee | Health & Beauty | Personal Pleasure | Condoms & Lubricants,"KY Jelly Personal Water Soluble Lubricant Oil Sex Toy Minyak Badan 50g ✨Ready Stock✨ 润滑剂, 润滑油, 情趣用品, 成人 | Shopee Malaysia",4.9,supermurah.com.my,0.28
0.8,,Shopee | Mobile & Accessories | Others | Others,WET DRY WIPES Cleaning Cloth for All Phone Tablet PC LCD Screen Protector Dust Paper Dirt Removal Alcohol Pad | Shopee Malaysia,4.9,gadget_collection.os,0.29
5.9,,Shopee | Men Clothes | Pants | Others,Back to School !! Ready Stock Seluar Panjang Tracksuit PraSekolah Sukan Sport pants | Size 20-42 |  31055 - 31060 | Shopee Malaysia,5,rj.superstore,5.9
5,,Shopee | Men Clothes | Pants | Jeans,- LOCK LIVE - MAN JEANS PANT/SELUAR JEANS | Shopee Malaysia,4.9,naharudin_1981,5
39.9,,Shopee | Men Clothes | Innerwear | Briefs,RENOMA - 2 Trunk (REX322) | Shopee Malaysia,4.9,theundershop.os,39.9
0.35,,Shopee | Health & Beauty | OTC Medicine | Traditional Medications,Tongkat Ali Kapsul Asli Satu Pieces Pure Booster JENAMA SENDIR Kilang GMP & HALAL | Shopee Malaysia,4.9,hebatabadi,0.31
25.8,"KL City, Kuala Lumpur",Shopee | Women Clothes | Skirts | Mini Skirts,🔥【Ship in Malaysia】Women Mini Skirt High Waist Solid Color Pleated Skirt Short Skirt A Line Skirt Ladies SZ232 | Shopee Malaysia,4.8,beautifulcabin,12.9
44.38,"KL City, Kuala Lumpur",Shopee | Men Clothes | Plus Size | Large Size Pants,M-5XL READY STOCK Seluar Lelaki Pants Men Casual Pant Straight Cut Pants Long Pants Loose Korean Slack Pants Men S Clothing | Shopee Malaysia,4.7,jfdshop.my,19.87
109,"KL City, Kuala Lumpur",Shopee | Health & Beauty | Oral Care | Electric Toothbrushes & Accessories,Oral B Cross Action Replacement Brush Head 4 Pack | Shopee Malaysia,4.9,pgstoremy,109
298.99,,Shopee | Mobile & Accessories | Tablets | Android Tablets,NEW 2023 5G Tablet Samsung Galaxy P20 12 Inch Tablet 16GB+512GB Learning Tablet for Online Classroom HD Tablet Android | Shopee Malaysia,5,mini_acc_buy,298.99
5.69,,Shopee | Women Clothes | Plus Size | Bra,Ready Stock push up bra Adjustable bra bamboo charcoal simple and thin wireless bra middle age bra | Shopee Malaysia,4.9,aearnenterprise,4.73
51.9,"KL City, Kuala Lumpur",Shopee | Men Clothes | Tops | Polo Shirts,JCP x OREN SPORT The Best Selling Quick Dry Polo T-Shirt QD06 Unisex Sportswear Cool Fit Microfiber Plain Polo - QD06 | Shopee Malaysia,4.9,sales.printjc,13.2
28,,Shopee | Groceries & Pets | Others | Others,ALQUDS MEDJOUL DATES 500g Premium Large Gred A | Kurma Medjoul Palestin | fresh juicy moist | Shopee Malaysia,4.9,alfadil2022,28
1.2,,Shopee | Home & Living | Bedding | Bedding Sets & Sheets,Cotton Pillowcase Sarung Bantal Cadar Bedsheet Pillow Case MF | Shopee Malaysia,4.9,ikami.design,1.2
41.8,"KL City, Kuala Lumpur",Shopee | Men Clothes | Shirts | Business & Casual Shirts,【Ready Stocks】Shirt MenSleeve Summer  Cotton Hemp Quarter Seven Shirt Solid Color Versatile Men's Shirt Casual Shirt Kemeja Lelaki Baju  Raya | Shopee Malaysia,4.8,xuqiuxia.my,19.19
7.99,,Shopee | Women Clothes | Maternity Wear | Innerwear,Nursing Bra Maternity Breastfeeding Bra Push up Cotton Breathable Seamless Pregnancy Women Underwear | Shopee Malaysia,4.9,aearnenterprise,7.99
89,"KL City, Kuala Lumpur",Shopee | Mobile & Accessories | Powerbanks & Batteries | Powerbanks,PINENG PN-961 PN-961PD Qualcomm Quick Charge 3.0 Slim PN961PD Power Bank - Black (10000mAh) | Shopee Malaysia,4.9,pinengmalaysia.os,48.5
5.89,,Shopee | Men Clothes | Innerwear | Briefs,[ 3HELAI = 1 BOX ] ( HARGA BORONG ) FILA MEN BRIEF UNDERWEAR SELUAR DALAM SEGI TIGA LELAKI) CH7475 | Shopee Malaysia,4.8,th_fashion,5.89
10,"KL City, Kuala Lumpur",Shopee | Men Clothes | Sports Wear | Jerseys,🔥CLEAR STOCK|JERSI MURAH | JERSI FUTSAL | BAJU SUKAN | JERSI TEAM | FUTSAL | JERSI | JERSI LELONG | JERSEY | JERSEY BOLA | Shopee Malaysia,4.9,twentytwo359,10
6.61,,Shopee | Mobile & Accessories | Tablets | Android Tablets,zzz For Samsung Galaxy Tab S7 FE T870 T875 S7 Plus T970 T735 Touch Screen Stylus S | Shopee Malaysia,No ratings yet,zzzone.my,4.63
79.9,,Shopee | Men Clothes | Innerwear | Others,Baju frog coklet (Ready stock) | Shopee Malaysia,4.9,javed.sharif5492,42.6
72,"KL City, Kuala Lumpur",Shopee | Women Clothes | Skirts | Maxi Skirts,Chiffon skirt muslimah long skirt labuh korean style a line skirt kembang plus size skirt women skirt perempuan white skirt putih maxi skirt plain skirt | Shopee Malaysia,4.9,ninie.my,29.99
18.9,"KL City, Kuala Lumpur",Shopee | Men Clothes | Plus Size | Large Size Pants,[HARGA BORONG] Seluar Tidur Lelaki/Seluar Pelikat/Men Long Pants/Termurah | Shopee Malaysia,4.9,majuborong50,5.9
925,"KL City, Kuala Lumpur",Shopee | Mobile & Accessories | Tablets | Android Tablets,"[No Ads] All-New Kindle (2022 Release) - 16 GB + 6"" 300 Display | Shopee Malaysia",5,cavemanonlinestore,603
140,"KL City, Kuala Lumpur",Shopee | Women Clothes | Outerwear | Blazers,UNIFORM JURURAWAT [BAJU+SELUAR] (JR) | Shopee Malaysia,5,butik.jururawat,128.8
10.9,,Shopee | Women Clothes | Plus Size | Panties,Anlifei Seluar Dalam Perempuan Women Cotton Ladies Panties  ( L~5XL)  Size Besar  女装大码三角内裤 | Shopee Malaysia,4.9,vivien_7074,4.8
30,"KL City, Kuala Lumpur",Shopee | Men Clothes | Tops | Polo Shirts,🌟🇲🇾👩‍❤️‍👨🌟🔥HOT ITEM!!!🔥POLO Shirt HACKETT-GT- Big size S-2xl Aston Martin Racing / Baju T Shirt Lelaki | Shopee Malaysia,4.7,fashionhub0195,15.5
10,,Shopee | Women Clothes | Socks & Tights | Calf & Thigh,HAZEL SOCK NSMC (HENNA SOCK) | Shopee Malaysia,4.9,nsmc.hq,10
29.9,"KL City, Kuala Lumpur",Shopee | Women Clothes | Maternity Wear | Maternity Bottoms,Pregnancy Long Pants Maternity Legging Elastic Cotton Mummy High Waist Stomach Support Pants Legging Mengandung | Shopee Malaysia,4.9,ecobb.os,18.99
23.9,,Shopee | Mobile & Accessories | Selfie Accessories | Shutters & Lenses,0.45X Super Wide Angle + Macro Phone Clip Camera Lens Fish Eye for Mobile Phone / Tablet / Camera | Shopee Malaysia,4.8,blackmarket.os,14.95
129,"KL City, Kuala Lumpur",Shopee | Mobile & Accessories | Powerbanks & Batteries | Powerbanks,Pineng PN-969 Power Bank - Black / White (20000mAh) | Shopee Malaysia,4.9,pinengmalaysia.os,60.5
0.39,,Shopee | Health & Beauty | Eye Care | Eye Mask,BIOAQUA 泊泉雅 Collection Nourishing Eye Mask Koleksi Topeng Mata Berkhasiat 7.5g 100%AUTHENTIC | Shopee Malaysia,4.9,ariyaz88,0.29
39,"KL City, Kuala Lumpur",Shopee | Mobile & Accessories | Tablets | Android Tablets,"[IOS] 💥Danganronpa: Trigger Happy Havoc💥 Game for IOS Devices (Iphone, Ipad) | Shopee Malaysia",5,harioblue,4.99
2.26,,Shopee | Mobile & Accessories | Tablets | Android Tablets,WER Mobile Phone Computer Repair Tool Disassemble Rod BGA Stir Solder Paste Scraper | Shopee Malaysia,5,weroyal.my,1.87
1,"KL City, Kuala Lumpur",Shopee | Mobile & Accessories | Mobile Phones | Other Brands,和平精英 不封号 直 冲 充 值 无需账号密码 可无限续 充！安卓和IOS皆可 | Shopee Malaysia,5,clo9s,1
3.3,,Shopee | Men Clothes | Socks | Others,Stoking Nike/ NIKE Socks Men And Womens/Sport NIKE Socks/Stocking/(READY STOCK ) 耐克袜子男袜女袜纯棉中筒篮球运动防臭中筒袜子 | Shopee Malaysia,4.9,weilong444,3.3
22.99,,Shopee | Men Clothes | Traditional Wear | Others,seluar slack DokErS straight cut pants unisex/ready stock fast shipping 28-40 | Shopee Malaysia,4.8,21un8vvfp0,22.99
0.79,,Shopee | Women Clothes | Others | Others,[ready stock] hanger PUTIH murah pelbagai guna | BARU | 1pcs | Shopee Malaysia,4.9,anipkaspan88,0.79
5,,Shopee | Women Clothes | Playsuits & Jumpsuits | Jumpsuits,✨NEW & SECOND HAND/USED/PRE LOVED JUMPSUITS✨ ✨全新/二手连体裤✨ | Shopee Malaysia,5,ms_ohhh,5
69,"KL City, Kuala Lumpur",Shopee | Women Clothes | Outerwear | Coats & Jackets,Forest Ladies Windbreaker Women Jacket Jogging Running Hoodie Waterproof Jacket  - 830109 B | Shopee Malaysia,4.9,forest.os,58.9
63.22,,Shopee | Women Clothes | Socks & Tights | Calf & Thigh,"SALE 4.4 AURA NANO TERAPI 100% ORIGINAL SAKIT KAKI , KEBAS KAKI , SAKIT TUMIT DAN TAPAK KAKI | Shopee Malaysia",4.8,auranano_hq,63.22
1.8,,Shopee | Mobile & Accessories | Audio | Speakers,🇲🇾 1pcs 25x25x4cm Soundproof Sponge Studio Square Sound Stop Absorption Panel KTV Recording Studio Acoustic Foam | Shopee Malaysia,4.9,N/A,1.1
1.25,,Shopee | Home & Living | Bedding | Mosquito Nets,Multiple Cleaner Round Fish Net Dish Washing Net Jaring Gosok Cuci Pinggan Mangkuk Web Scrub Jala Cuci Pinggan 鱼网布 | Shopee Malaysia,4.9,timjs,1.25
19.9,"KL City, Kuala Lumpur",Shopee | Mobile & Accessories | Selfie Accessories | Monopod,Phone Stand Handphone Holder Selfie Tripod Live Clip Kaki Klip Fon Bracket Braket 2m 2meter Pengepit Mobile 210cm 2m | Shopee Malaysia,4.9,andios.online,3.5
19.9,"KL City, Kuala Lumpur",Shopee | Mobile & Accessories | Selfie Accessories | Monopod,TEOBROS Mobile Phone Stand Holder / Desktop Lazy Live Show Lifter / Adjustable Support phone holder / handphone holder | Shopee Malaysia,4.7,teobroshouseholdmall,0.99
59,"KL City, Kuala Lumpur",Shopee | Mobile & Accessories | Cool Gadgets | USB Fan,Portable Fan Hanging Neck Fan Mini USB Portable Fan Bladeless Kipas with LED Display | Shopee Malaysia,4.9,good..light,25.9
39.9,,Shopee | Mobile & Accessories | Audio | Microphones,WS858 Wireless Karaoke Microphone Portable Bluetooth Mic Bluetooth Speaker For Music Singing KTV Mikrofon | Shopee Malaysia,4.7,iconnect88,10.95
10.99,"KL City, Kuala Lumpur",Shopee | Men Clothes | Sports Wear | Jerseys,JMF ( HARGA BORONG WHOLESALE ) JERSEY T SHIRT BAJU JERSEY LELAKI BAJU SUKAN JERSEY ROUND NECK / MEN JERSEY | Shopee Malaysia,4.9,jerseymalaysiafactory,6.99
19.9,"KL City, Kuala Lumpur",Shopee | Mobile & Accessories | Tablets | Android Tablets,"[IOS] 💥Oddmar💥 Game for IOS Devices (Iphone, Ipad) | Shopee Malaysia",No ratings yet,harioblue,3.99
7.39,,Shopee | Mobile & Accessories | Tablets | Android Tablets,JAKEMY--OP12 Pry Spudger Opening Tools for IPhone IPad Samsung Tablet Mobile Phones Herramientas Ferramentas Repair Tools | Shopee Malaysia,5,hmttool.my,6.65
4.55,,Shopee | Men Clothes | Socks | Ankle,Vans Sarung Kaki Lelaki Wanita Stokin Jenama Warna Kosong Stokin Panjang Stokin Jalan2 [Eksport Kualiti] [Harga Bor | Shopee Malaysia,4.9,ms.bajet,3.5
57.45,,Shopee | Watches | Couple & Set Watches | Business Set,Couple Watch Men Women Business Waterproof Luminous Stainless Steel Strap Fashion Casual Students | Shopee Malaysia,4.9,koefey.my,22.98
0.35,,Shopee | Mobile & Accessories | Others | Others,[Johor Seller] Transparent Home Office Wall Powerful Adhesive Plastic Power Plug Socket Holder Hanger | Shopee Malaysia,4.8,68online.my,0.35
2.8,,Shopee | Men Clothes | Pants | Others,（Buy 3 get 1 free)Changed Trousers Feet Handy Tool Strap-Up Stickers Self-Adhesive Free Cutting Close-Up Long Shorts Legs Stick | Shopee Malaysia,4.8,chinamy.my,1.3
38,,Shopee | Men Clothes | Innerwear | Boxers & Trunks,Ori Men's Hip Lifting Enhancer Male Briefs Hips Butt Lift Briefs underwear by JK SHOP Original Quality | Shopee Malaysia,4.9,jkshop.officialstore,38
39.99,"KL City, Kuala Lumpur",Shopee | Men Clothes | Plus Size | Large Size Pants,🔥READY STOCK🔥Men's Tactical Pants Tactical cargo pants Water Resistant Multi Pockets Cargo Pants Military Cargo Pants Tactical  Army Pants Outdoor Army Fan Pants Waterproof Quick Dry Pants Breathable Solid Color Quick Dry Pants Men Oversize Pant | Shopee Malaysia,4.6,cargopants1.my,14.99
129,"KL City, Kuala Lumpur",Shopee | Women Clothes | Outerwear | Furwear,Winter warm lamb cashmere coat women's large size slim coat jacket coat | Shopee Malaysia,4.8,zhenpingzhizhi.my,129
25.9,,Shopee | Women Clothes | Socks & Tights | Calf & Thigh,Xsen Bamboo Charcoal Long Thick Socks work sock office sports Safety Boots Stokin Stoking Kerja Panjang Tebal Anti Bau | Shopee Malaysia,5,xsen.sock.towel,19.8
29,"KL City, Kuala Lumpur",Shopee | Men Clothes | Suits | Suit Vests & Waistcoats,【Plus Size】Men's vest suit casual Big size best man vest | Shopee Malaysia,4.9,wandergo1.my,29
51.4,,Shopee | Health & Beauty | Bath & Body | Body Wash & Soap,Dettol Shower Gel Body Wash Refill Pouch (850ml x 4) | Shopee Malaysia,4.9,dettol.os,34.24
49.82,"KL City, Kuala Lumpur",Shopee | Men Clothes | Shirts | Business & Casual Shirts,✦MOLLGE✦ Casual Linen Cotton Long Sleeve Shirts Men's Summer New Basic Mature Casual Lapel White Shirts Men Baju Kemeja Lelaki Lengan Panjang | Shopee Malaysia,4.6,mollge.my,22.91
